t,u[0],u[1],u[2]
18.35,-12.9122,-12.5706,32.3219
18.355,-12.8854,-12.1546,32.6853
18.36,-12.8392,-11.7194,33.0146
18.365,-12.7736,-11.2682,33.3081
18.37,-12.689,-10.8042,33.5646
18.375,-12.5856,-10.3304,33.7832
18.38,-12.4641,-9.85034,33.9634
18.385,-12.325,-9.36714,34.1051
18.39,-12.1692,-8.88401,34.2085
18.395,-11.9975,-8.404,34.2744
18.4,-11.8109,-7.92997,34.3035
18.405,-11.6105,-7.46463,34.2972
18.41,-11.3975,-7.01042,34.2568
18.415,-11.1731,-6.56954,34.184
18.42,-10.9385,-6.14392,34.0807
18.425,-10.6949,-5.7352,33.9488
18.43,-10.4438,-5.34477,33.7904
18.435,-10.1863,-4.97378,33.6076
18.44,-9.9238,-4.62299,33.4025
18.445,-9.65747,-4.29298,33.1772
18.45,-9.38855,-3.98409,32.9339
18.455,-9.11818,-3.69644,32.6746
18.46,-8.84747,-3.42995,32.4011
18.465,-8.57746,-3.18437,32.1154
18.47,-8.30913,-2.9593,31.8192
18.475,-8.04337,-2.7542,31.5141
18.48,-7.78103,-2.56843,31.2015
18.485,-7.52286,-2.40127,30.883
18.49,-7.26954,-2.25192,30.5596
18.495,-7.02169,-2.11955,30.2327
18.5,-6.77985,-2.00328,29.9031
18.505,-6.54449,-1.90221,29.5718
18.51,-6.31602,-1.81545,29.2396
18.515,-6.09476,-1.7421,28.9073
18.52,-5.88101,-1.68128,28.5755
18.525,-5.675,-1.63215,28.2446
18.53,-5.47689,-1.59386,27.9153
18.535,-5.28681,-1.56563,27.5879
18.54,-5.10484,-1.5467,27.2627
18.545,-4.93102,-1.53635,26.9401
18.55,-4.76536,-1.53392,26.6203
18.555,-4.60783,-1.53877,26.3035
18.56,-4.45838,-1.55031,25.9899
18.565,-4.31693,-1.56801,25.6797
18.57,-4.18338,-1.59137,25.3729
18.575,-4.0576,-1.61993,25.0698
18.58,-3.93946,-1.65329,24.7702
18.585,-3.82882,-1.69107,24.4744
18.59,-3.72552,-1.73293,24.1824
18.595,-3.62939,-1.77858,23.8942
18.6,-3.54026,-1.82776,23.6098
18.605,-3.45795,-1.88024,23.3294
18.61,-3.3823,-1.93582,23.0528
18.615,-3.31312,-1.99434,22.7801
18.62,-3.25024,-2.05565,22.5114
18.625,-3.19348,-2.11966,22.2467
18.63,-3.14268,-2.18626,21.9859
18.635,-3.09767,-2.25538,21.7291
18.64,-3.05828,-2.327,21.4764
18.645,-3.02438,-2.40108,21.2276
18.65,-2.9958,-2.47762,20.983
18.655,-2.97241,-2.55662,20.7423
18.66,-2.95409,-2.63812,20.5059
18.665,-2.94069,-2.72215,20.2735
18.67,-2.93211,-2.80878,20.0453
18.675,-2.92825,-2.89807,19.8214
18.68,-2.929,-2.9901,19.6017
18.685,-2.93427,-3.08497,19.3863
18.69,-2.94398,-3.18276,19.1753
18.695,-2.95807,-3.2836,18.9687
18.7,-2.97647,-3.38761,18.7666
18.705,-2.99913,-3.49491,18.5692
18.71,-3.02601,-3.60563,18.3764
18.715,-3.05706,-3.71992,18.1883
18.72,-3.09227,-3.83793,18.0051
18.725,-3.13161,-3.95981,17.827
18.73,-3.17508,-4.08572,17.6539
18.735,-3.22267,-4.21583,17.486
18.74,-3.2744,-4.3503,17.3236
18.745,-3.33028,-4.48931,17.1666
18.75,-3.39033,-4.63302,17.0154
18.755,-3.45458,-4.78162,16.8701
18.76,-3.52307,-4.93528,16.7309
18.765,-3.59585,-5.09418,16.598
18.77,-3.67296,-5.25851,16.4716
18.775,-3.75446,-5.42843,16.3521
18.78,-3.84042,-5.60412,16.2396
18.785,-3.9309,-5.78575,16.1345
18.79,-4.02598,-5.97349,16.037
18.795,-4.12573,-6.16749,15.9476
18.8,-4.23024,-6.36791,15.8665
18.805,-4.33959,-6.57488,15.7941
18.81,-4.45386,-6.78853,15.7309
18.815,-4.57315,-7.00897,15.6773
18.82,-4.69753,-7.23629,15.6337
18.825,-4.82711,-7.47058,15.6007
18.83,-4.96197,-7.71186,15.5787
18.835,-5.10219,-7.96017,15.5683
18.84,-5.24785,-8.21549,15.5701
18.845,-5.39903,-8.47778,15.5847
18.85,-5.5558,-8.74694,15.6127
18.855,-5.71821,-9.02283,15.6548
18.86,-5.88631,-9.30528,15.7117
18.865,-6.06014,-9.59402,15.784
18.87,-6.23972,-9.88877,15.8727
18.875,-6.42505,-10.1891,15.9783
18.88,-6.61611,-10.4946,16.1018
18.885,-6.81286,-10.8048,16.2438
18.89,-7.01523,-11.1189,16.4052
18.895,-7.22312,-11.4362,16.5868
18.9,-7.4364,-11.756,16.7894
18.905,-7.6549,-12.0772,17.0138
18.91,-7.87841,-12.3988,17.2606
18.915,-8.10667,-12.7195,17.5307
18.92,-8.33938,-13.0381,17.8246
18.925,-8.57618,-13.3531,18.1429
18.93,-8.81665,-13.6629,18.486
18.935,-9.06032,-13.9658,18.8545
18.94,-9.30664,-14.2598,19.2485
18.945,-9.55501,-14.543,19.668
18.95,-9.80474,-14.8133,20.1131
18.955,-10.0551,-15.0684,20.5835
18.96,-10.3052,-15.306,21.0785
18.965,-10.5542,-15.5237,21.5976
18.97,-10.8011,-15.7191,22.1396
18.975,-11.0449,-15.8897,22.7034
18.98,-11.2845,-16.033,23.2872
18.985,-11.5186,-16.1466,23.8894
18.99,-11.746,-16.2283,24.5075
18.995,-11.9655,-16.2757,25.1392
19,-12.1757,-16.287,25.7815
19.005,-12.3753,-16.2603,26.4314
19.01,-12.5628,-16.1941,27.0854
19.015,-12.737,-16.0873,27.7398
19.02,-12.8965,-15.939,28.3908
19.025,-13.04,-15.7489,29.0343
19.03,-13.1662,-15.517,29.6661
19.035,-13.274,-15.2439,30.2821
19.04,-13.3622,-14.9306,30.878
19.045,-13.4299,-14.5785,31.4498
19.05,-13.4763,-14.1897,31.9935
19.055,-13.5007,-13.7665,32.5054
19.06,-13.5025,-13.312,32.9821
19.065,-13.4814,-12.8292,33.4205
19.07,-13.4373,-12.3219,33.818
19.075,-13.37,-11.7938,34.1724
19.08,-13.28,-11.249,34.482
19.085,-13.1675,-10.6918,34.7456
19.09,-13.0332,-10.1264,34.9626
19.095,-12.8777,-9.55684,35.1329
19.1,-12.7021,-8.98739,35.2567
19.105,-12.5074,-8.42195,35.3349
19.11,-12.2949,-7.86422,35.3688
19.115,-12.0658,-7.31763,35.3599
19.12,-11.8216,-6.7853,35.3103
19.125,-11.5637,-6.27,35.2222
19.13,-11.2938,-5.77411,35.098
19.135,-11.0134,-5.29965,34.9404
19.14,-10.724,-4.84825,34.7521
19.145,-10.4274,-4.42115,34.5358
19.15,-10.125,-4.01927,34.2943
19.155,-9.81831,-3.64315,34.0304
19.16,-9.5089,-3.29311,33.7466
19.165,-9.19812,-2.96905,33.4455
19.17,-8.88731,-2.6707,33.1296
19.175,-8.57769,-2.39755,32.8012
19.18,-8.27043,-2.14892,32.4622
19.185,-7.96659,-1.92398,32.1147
19.19,-7.66712,-1.72178,31.7604
19.195,-7.37291,-1.54125,31.401
19.2,-7.08472,-1.38129,31.0378
19.205,-6.80323,-1.24074,30.6722
19.21,-6.52904,-1.1184,30.3052
19.215,-6.26265,-1.01308,29.9378
19.22,-6.00449,-0.923605,29.5709
19.225,-5.75489,-0.848805,29.2053
19.23,-5.51413,-0.787554,28.8415
19.235,-5.28241,-0.738762,28.48
19.24,-5.05989,-0.701388,28.1214
19.245,-4.84663,-0.674444,27.7659
19.25,-4.64268,-0.656996,27.4139
19.255,-4.44803,-0.648169,27.0656
19.26,-4.26263,-0.647147,26.7211
19.265,-4.08638,-0.653174,26.3807
19.27,-3.91917,-0.66555,26.0444
19.275,-3.76085,-0.683635,25.7123
19.28,-3.61126,-0.706843,25.3845
19.285,-3.47021,-0.734644,25.061
19.29,-3.33749,-0.766556,24.7417
19.295,-3.21288,-0.802151,24.4268
19.3,-3.09617,-0.841043,24.1161
19.305,-2.98712,-0.882891,23.8097
19.31,-2.8855,-0.927399,23.5076
19.315,-2.79106,-0.974304,23.2096
19.32,-2.70357,-1.02338,22.9158
19.325,-2.6228,-1.07444,22.6262
19.33,-2.54849,-1.12733,22.3406
19.335,-2.48044,-1.1819,22.0592
19.34,-2.41841,-1.23807,21.7817
19.345,-2.36218,-1.29575,21.5082
19.35,-2.31154,-1.35487,21.2387
19.355,-2.2663,-1.41542,20.9732
19.36,-2.22626,-1.47736,20.7115
19.365,-2.19122,-1.5407,20.4537
19.37,-2.16102,-1.60547,20.1998
19.375,-2.13549,-1.67168,19.9498
19.38,-2.11448,-1.7394,19.7035
19.385,-2.09784,-1.80867,19.4611
19.39,-2.08542,-1.87956,19.2225
19.395,-2.07712,-1.95217,18.9877
19.4,-2.07281,-2.02658,18.7567
19.405,-2.07239,-2.10288,18.5296
19.41,-2.07576,-2.1812,18.3062
19.415,-2.08285,-2.26165,18.0867
19.42,-2.09357,-2.34436,17.871
19.425,-2.10786,-2.42946,17.6592
19.43,-2.12567,-2.51709,17.4513
19.435,-2.14696,-2.6074,17.2474
19.44,-2.17168,-2.70054,17.0474
19.445,-2.19982,-2.79667,16.8515
19.45,-2.23135,-2.89596,16.6596
19.455,-2.26627,-2.99858,16.4719
19.46,-2.30458,-3.10472,16.2884
19.465,-2.3463,-3.21455,16.1091
19.47,-2.39143,-3.32826,15.9343
19.475,-2.44001,-3.44605,15.7639
19.48,-2.49207,-3.56812,15.5981
19.485,-2.54766,-3.69468,15.437
19.49,-2.60682,-3.82593,15.2806
19.495,-2.66963,-3.96209,15.1293
19.5,-2.73614,-4.10338,14.9831
19.505,-2.80643,-4.25003,14.8422
19.51,-2.88058,-4.40226,14.7067
19.515,-2.95869,-4.56031,14.5769
19.52,-3.04084,-4.7244,14.4531
19.525,-3.12715,-4.89478,14.3354
19.53,-3.21772,-5.07168,14.2241
19.535,-3.31267,-5.25534,14.1195
19.54,-3.41211,-5.446,14.0219
19.545,-3.51618,-5.64389,13.9316
19.55,-3.62502,-5.84924,13.8491
19.555,-3.73875,-6.06229,13.7746
19.56,-3.85752,-6.28325,13.7087
19.565,-3.98147,-6.51234,13.6518
19.57,-4.11075,-6.74974,13.6043
19.575,-4.24552,-6.99564,13.5669
19.58,-4.38592,-7.25022,13.54
19.585,-4.5321,-7.5136,13.5242
19.59,-4.68422,-7.78591,13.5203
19.595,-4.84242,-8.06722,13.5289
19.6,-5.00685,-8.3576,13.5507
19.605,-5.17763,-8.65704,13.5865
19.61,-5.35492,-8.96549,13.6372
19.615,-5.53881,-9.28287,13.7036
19.62,-5.72943,-9.609,13.7866
19.625,-5.92686,-9.94364,13.8872
19.63,-6.13118,-10.2865,14.0063
19.635,-6.34244,-10.6371,14.145
19.64,-6.56068,-10.995,14.3045
19.645,-6.78588,-11.3596,14.4857
19.65,-7.01801,-11.73,14.6898
19.655,-7.257,-12.1055,14.9179
19.66,-7.50274,-12.485,15.1712
19.665,-7.75505,-12.8672,15.4507
19.67,-8.01373,-13.2509,15.7576
19.675,-8.27848,-13.6344,16.093
19.68,-8.54896,-14.0161,16.4577
19.685,-8.82476,-14.394,16.8527
19.69,-9.10537,-14.766,17.2788
19.695,-9.39022,-15.1297,17.7365
19.7,-9.67862,-15.4825,18.2264
19.705,-9.96981,-15.8219,18.7487
19.71,-10.2629,-16.1447,19.3034
19.715,-10.557,-16.4479,19.89
19.72,-10.8509,-16.7284,20.5081
19.725,-11.1435,-16.9826,21.1567
19.73,-11.4334,-17.2072,21.8344
19.735,-11.7194,-17.3986,22.5394
19.74,-11.9998,-17.5535,23.2696
19.745,-12.2731,-17.6685,24.0221
19.75,-12.5376,-17.7403,24.7938
19.755,-12.7916,-17.7659,25.5811
19.76,-13.0332,-17.7426,26.3798
19.765,-13.2607,-17.6682,27.1853
19.77,-13.4721,-17.5407,27.9926
19.775,-13.6657,-17.3589,28.7965
19.78,-13.8397,-17.1221,29.5914
19.785,-13.9923,-16.8302,30.3714
19.79,-14.122,-16.4838,31.1307
19.795,-14.2271,-16.0843,31.8634
19.8,-14.3065,-15.634,32.5639
19.805,-14.3589,-15.1356,33.2266
19.81,-14.3834,-14.5928,33.8464
19.815,-14.3793,-14.0096,34.4186
19.82,-14.3462,-13.3911,34.9393
19.825,-14.2838,-12.7422,35.4049
19.83,-14.1923,-12.0688,35.8127
19.835,-14.072,-11.3767,36.1609
19.84,-13.9236,-10.6718,36.4483
19.845,-13.7479,-9.96025,36.6745
19.85,-13.5462,-9.24783,36.8399
19.855,-13.3196,-8.54021,36.9457
19.86,-13.0699,-7.84272,36.9936
19.865,-12.7988,-7.16024,36.9861
19.87,-12.5081,-6.49717,36.926
19.875,-12.1998,-5.85736,36.8167
19.88,-11.876,-5.24412,36.6617
19.885,-11.5388,-4.66013,36.4648
19.89,-11.1903,-4.10752,36.2301
19.895,-10.8326,-3.58783,35.9614
19.9,-10.4678,-3.10208,35.6628
19.905,-10.098,-2.65078,35.3381
19.91,-9.725,-2.234,34.991
19.915,-9.35067,-1.8514,34.6249
19.92,-8.97672,-1.50231,34.2432
19.925,-8.60478,-1.18581,33.8489
19.93,-8.23627,-0.900613,33.4446
19.935,-7.87252,-0.645327,33.033
19.94,-7.51471,-0.418404,32.6162
19.945,-7.16391,-0.218202,32.1961
19.95,-6.82104,-0.043012,31.7745
19.955,-6.48688,0.108901,31.3528
19.96,-6.1621,0.239276,30.9323
19.965,-5.84727,0.349831,30.514
19.97,-5.54281,0.44224,30.0988
19.975,-5.24907,0.518124,29.6874
19.98,-4.96631,0.579034,29.2803
19.985,-4.69467,0.626445,28.8781
19.99,-4.43425,0.66175,28.4811
19.995,-4.18506,0.686254,28.0894
20,-3.94705,0.701174,27.7034
20.005,-3.72011,0.707639,27.3231
20.01,-3.50409,0.70669,26.9485
20.015,-3.29881,0.699283,26.5797
20.02,-3.10403,0.686292,26.2166
20.025,-2.9195,0.668511,25.8592
20.03,-2.74493,0.646659,25.5074
20.035,-2.58002,0.621385,25.1612
20.04,-2.42445,0.593271,24.8204
20.045,-2.2779,0.562834,24.4848
20.05,-2.14002,0.530538,24.1545
20.055,-2.01048,0.496789,23.8293
20.06,-1.88893,0.461947,23.509
20.065,-1.77503,0.426322,23.1935
20.07,-1.66844,0.390187,22.8828
20.075,-1.56882,0.353774,22.5767
20.08,-1.47584,0.317283,22.2751
20.085,-1.38917,0.280879,21.9779
20.09,-1.3085,0.244702,21.6851
20.095,-1.23353,0.208865,21.3964
20.1,-1.16396,0.173458,21.1118
20.105,-1.09949,0.138551,20.8313
20.11,-1.03987,0.104196,20.5547
20.115,-0.984814,0.0704273,20.282
20.12,-0.934082,0.0372661,20.0131
20.125,-0.887431,0.00472031,19.7479
20.13,-0.844631,-0.0272135,19.4864
20.135,-0.805465,-0.0585483,19.2285
20.14,-0.769727,-0.0893061,18.9741
20.145,-0.737222,-0.119516,18.7231
20.15,-0.707767,-0.149214,18.4756
20.155,-0.681189,-0.178442,18.2315
20.16,-0.657325,-0.207246,17.9906
20.165,-0.636024,-0.235676,17.753
20.17,-0.617144,-0.263787,17.5187
20.175,-0.600553,-0.291637,17.2875
20.18,-0.586126,-0.319284,17.0594
20.185,-0.573751,-0.346792,16.8344
20.19,-0.563322,-0.374224,16.6124
20.195,-0.554742,-0.401647,16.3934
20.2,-0.547921,-0.429127,16.1774
20.205,-0.542779,-0.456734,15.9644
20.21,-0.539241,-0.484538,15.7542
20.215,-0.53724,-0.512609,15.5468
20.22,-0.536716,-0.54102,15.3423
20.225,-0.537615,-0.569844,15.1406
20.23,-0.53989,-0.599155,14.9416
20.235,-0.543499,-0.62903,14.7453
20.24,-0.548406,-0.659544,14.5518
20.245,-0.554582,-0.690776,14.3609
20.25,-0.562,-0.722806,14.1726
20.255,-0.570642,-0.755714,13.987
20.26,-0.580492,-0.789582,13.8039
20.265,-0.59154,-0.824497,13.6234
20.27,-0.603782,-0.860543,13.4455
20.275,-0.617215,-0.89781,13.2701
20.28,-0.631845,-0.936388,13.0971
20.285,-0.647678,-0.976372,12.9267
20.29,-0.664726,-1.01786,12.7587
20.295,-0.683007,-1.06094,12.5932
20.3,-0.702541,-1.10574,12.4301
20.305,-0.723352,-1.15234,12.2695
20.31,-0.745468,-1.20086,12.1113
20.315,-0.768924,-1.25142,11.9555
20.32,-0.793755,-1.30413,11.8021
20.325,-0.820002,-1.35911,11.6511
20.33,-0.847711,-1.41651,11.5025
20.335,-0.876931,-1.47644,11.3564
20.34,-0.907716,-1.53904,11.2126
20.345,-0.940123,-1.60447,11.0713
20.35,-0.974214,-1.67287,10.9325
20.355,-1.01006,-1.74441,10.7961
20.36,-1.04772,-1.81924,10.6622
20.365,-1.08728,-1.89754,10.5309
20.37,-1.12883,-1.97948,10.402
20.375,-1.17244,-2.06526,10.2758
20.38,-1.2182,-2.15508,10.1523
20.385,-1.26622,-2.24913,10.0314
20.39,-1.3166,-2.34763,9.91328
20.395,-1.36943,-2.45081,9.79799
20.4,-1.42485,-2.55889,9.68562
20.405,-1.48296,-2.67213,9.57623
20.41,-1.54389,-2.79078,9.46995
20.415,-1.60778,-2.9151,9.36687
20.42,-1.67476,-3.04537,9.26712
20.425,-1.74499,-3.18188,9.17085
20.43,-1.81861,-3.32493,9.0782
20.435,-1.89578,-3.47483,8.98935
20.44,-1.97668,-3.63191,8.9045
20.445,-2.06148,-3.7965,8.82384
20.45,-2.15037,-3.96895,8.74763
20.455,-2.24353,-4.14963,8.67611
20.46,-2.34118,-4.33889,8.60957
20.465,-2.44352,-4.53714,8.54833
20.47,-2.55076,-4.74475,8.49274
20.475,-2.66314,-4.96213,8.44317
20.48,-2.7809,-5.18969,8.40004
20.485,-2.90427,-5.42786,8.36382
20.49,-3.03351,-5.67705,8.33502
20.495,-3.16888,-5.93769,8.31418
20.5,-3.31066,-6.2102,8.30191
20.505,-3.45911,-6.49501,8.29888
20.51,-3.61453,-6.79254,8.30581
20.515,-3.7772,-7.10319,8.32349
20.52,-3.94742,-7.42734,8.35278
20.525,-4.12549,-7.76537,8.39462
20.53,-4.31171,-8.1176,8.45002
20.535,-4.50638,-8.48433,8.52009
20.54,-4.7098,-8.86581,8.60602
20.545,-4.92227,-9.26223,8.70908
20.55,-5.14408,-9.67371,8.83068
20.555,-5.37551,-10.1003,8.97229
20.56,-5.61682,-10.5418,9.13549
20.565,-5.86825,-10.9982,9.32198
20.57,-6.13003,-11.4691,9.53357
20.575,-6.40233,-11.9539,9.77214
20.58,-6.68533,-12.4521,10.0397
20.585,-6.9791,-12.9627,10.3383
20.59,-7.28372,-13.4845,10.6701
20.595,-7.59915,-14.0162,11.0374
20.6,-7.92532,-14.5561,11.4424
20.605,-8.26204,-15.1022,11.8873
20.61,-8.60903,-15.652,12.3745
20.615,-8.96591,-16.2027,12.9061
20.62,-9.33216,-16.7512,13.4842
20.625,-9.70712,-17.2937,14.1107
20.63,-10.0899,-17.8263,14.7872
20.635,-10.4797,-18.3442,15.5152
20.64,-10.8751,-18.8426,16.2956
20.645,-11.2749,-19.3158,17.129
20.65,-11.6775,-19.7579,18.0153
20.655,-12.081,-20.1627,18.9538
20.66,-12.4835,-20.5235,19.9429
20.665,-12.8826,-20.8335,20.9804
20.67,-13.276,-21.0858,22.0629
20.675,-13.6608,-21.2734,23.1859
20.68,-14.0342,-21.3897,24.3442
20.685,-14.3932,-21.4284,25.5312
20.69,-14.7345,-21.3837,26.7393
20.695,-15.0547,-21.2507,27.9597
20.7,-15.3507,-21.0254,29.1829
20.705,-15.6189,-20.7052,30.3984
20.71,-15.8561,-20.2888,31.5952
20.715,-16.0591,-19.7764,32.7617
20.72,-16.225,-19.1699,33.8862
20.725,-16.3512,-18.4731,34.9575
20.73,-16.4352,-17.6912,35.9643
20.735,-16.4752,-16.8314,36.8966
20.74,-16.4697,-15.9022,37.7451
20.745,-16.4179,-14.9134,38.502
20.75,-16.3193,-13.8761,39.1613
20.755,-16.1742,-12.8019,39.7183
20.76,-15.9833,-11.7031,40.1704
20.765,-15.7479,-10.5918,40.5169
20.77,-15.4699,-9.48006,40.7588
20.775,-15.1517,-8.37938,40.8988
20.78,-14.7958,-7.30036,40.9412
20.785,-14.4055,-6.2526,40.8917
20.79,-13.9841,-5.24446,40.7568
20.795,-13.5353,-4.28296,40.5441
20.8,-13.0628,-3.37373,40.2616
20.805,-12.5703,-2.52103,39.9176
20.81,-12.0617,-1.72774,39.5204
20.815,-11.5406,-0.99553,39.0783
20.82,-11.0107,-0.324896,38.5991
20.825,-10.4753,0.284656,38.0902
20.83,-9.93776,0.834479,37.5585
20.835,-9.40093,1.32663,37.0102
20.84,-8.86755,1.76375,36.4508
20.845,-8.34008,2.14886,35.8851
20.85,-7.82066,2.48533,35.3175
20.855,-7.3112,2.77668,34.7513
20.86,-6.81339,3.0265,34.1897
20.865,-6.32854,3.23848,33.635
20.87,-5.85777,3.41619,33.0891
20.875,-5.40199,3.56312,32.5534
20.88,-4.9619,3.68259,32.0291
20.885,-4.53799,3.77776,31.517
20.89,-4.1306,3.85159,31.0174
20.895,-3.73989,3.90685,30.5307
20.9,-3.36591,3.9461,30.057
20.905,-3.00856,3.97168,29.5962
20.91,-2.66765,3.98574,29.148
20.915,-2.34289,3.99024,28.7122
20.92,-2.03393,3.98694,28.2885
20.925,-1.74033,3.97745,27.8764
20.93,-1.46163,3.96318,27.4755
20.935,-1.19729,3.94542,27.0853
20.94,-0.946766,3.92531,26.7055
20.945,-0.709468,3.90387,26.3356
20.95,-0.484799,3.88197,25.9751
20.955,-0.272147,3.86041,25.6237
20.96,-0.0708942,3.8399,25.2809
20.965,0.119581,3.82102,24.9465
20.97,0.299895,3.80432,24.6199
20.975,0.470661,3.79025,24.301
20.98,0.632481,3.77921,23.9895
20.985,0.785949,3.77156,23.685
20.99,0.931644,3.76759,23.3873
20.995,1.07013,3.76756,23.0962
21,1.20196,3.77169,22.8115
21.005,1.32765,3.78017,22.533
21.01,1.44774,3.79316,22.2607
21.015,1.56271,3.81081,21.9942
21.02,1.67304,3.83323,21.7336
21.025,1.7792,3.86053,21.4787
21.03,1.88164,3.8928,21.2294
21.035,1.98076,3.93012,20.9857
21.04,2.07699,3.97257,20.7476
21.045,2.17072,4.0202,20.5149
21.05,2.26233,4.07308,20.2877
21.055,2.35217,4.13126,20.066
21.06,2.4406,4.19481,19.8498
21.065,2.52793,4.26377,19.6391
21.07,2.61451,4.33821,19.4339
21.075,2.70062,4.41817,19.2343
21.08,2.78656,4.50371,19.0403
21.085,2.87263,4.5949,18.8521
21.09,2.95907,4.6918,18.6696
21.095,3.04617,4.79447,18.4931
21.1,3.13416,4.90297,18.3226
21.105,3.2233,5.01739,18.1583
21.11,3.31381,5.13779,18.0002
21.115,3.40593,5.26425,17.8486
21.12,3.49987,5.39684,17.7037
21.125,3.59585,5.53564,17.5655
21.13,3.69406,5.68074,17.4345
21.135,3.79472,5.8322,17.3106
21.14,3.89801,5.99011,17.1943
21.145,4.00412,6.15453,17.0858
21.15,4.11324,6.32554,16.9853
21.155,4.22553,6.5032,16.8933
21.16,4.34118,6.68757,16.8099
21.165,4.46034,6.87869,16.7356
21.17,4.58318,7.07659,16.6707
21.175,4.70984,7.2813,16.6156
21.18,4.84047,7.49282,16.5708
21.185,4.97522,7.71114,16.5368
21.19,5.1142,7.93621,16.5139
21.195,5.25754,8.16797,16.5026
21.2,5.40536,8.40631,16.5036
21.205,5.55774,8.65113,16.5173
21.21,5.71479,8.90223,16.5443
21.215,5.87656,9.15941,16.5853
21.22,6.04313,9.42242,16.6407
21.225,6.21454,9.69092,16.7113
21.23,6.3908,9.96456,16.7978
21.235,6.57192,10.2429,16.9007
21.24,6.75787,10.5254,17.0207
21.245,6.94862,10.8115,17.1585
21.25,7.14409,11.1006,17.3148
21.255,7.34416,11.3918,17.4902
21.26,7.54871,11.6844,17.6854
21.265,7.75755,11.9773,17.9009
21.27,7.97046,12.2696,18.1374
21.275,8.1872,12.5601,18.3954
21.28,8.40744,12.8474,18.6754
21.285,8.63083,13.1304,18.9776
21.29,8.85697,13.4073,19.3025
21.295,9.08539,13.6768,19.6502
21.3,9.31557,13.937,20.0209
21.305,9.54693,14.1861,20.4143
21.31,9.77883,14.4223,20.8303
21.315,10.0106,14.6437,21.2684
21.32,10.2414,14.8481,21.7281
21.325,10.4704,15.0335,22.2086
21.33,10.6967,15.1978,22.7087
21.335,10.9195,15.339,23.2271
21.34,11.1377,15.455,23.7624
21.345,11.3502,15.5437,24.3127
21.35,11.5559,15.6033,24.876
21.355,11.7538,15.632,25.4499
21.36,11.9426,15.6283,26.0319
21.365,12.1212,15.5907,26.6192
21.37,12.2883,15.5181,27.2087
21.375,12.443,15.4097,27.7973
21.38,12.5839,15.2649,28.3815
21.385,12.71,15.0837,28.9579
21.39,12.8203,14.8661,29.5229
21.395,12.9137,14.6127,30.073
21.4,12.9893,14.3246,30.6046
21.405,13.0465,14.0031,31.1143
21.41,13.0844,13.6499,31.5987
21.415,13.1026,13.2673,32.0547
21.42,13.1006,12.8577,32.4796
21.425,13.0781,12.4239,32.8707
21.43,13.0352,11.9689,33.2258
21.435,12.9717,11.496,33.5431
21.44,12.8879,11.0086,33.8212
21.445,12.7842,10.5102,34.059
21.45,12.6612,10.0045,34.256
21.455,12.5194,9.49493,34.412
21.46,12.3596,8.98496,34.5272
21.465,12.1829,8.47793,34.6022
21.47,11.9903,7.97701,34.6381
21.475,11.7828,7.48513,34.636
21.48,11.5618,7.00497,34.5977
21.485,11.3285,6.53895,34.5248
21.49,11.0842,6.08918,34.4193
21.495,10.8304,5.65745,34.2836
21.5,10.5683,5.24526,34.1196
21.505,10.2994,4.85381,33.9299
21.51,10.0251,4.48403,33.7165
21.515,9.74667,4.13648,33.482
21.52,9.46539,3.81151,33.2286
21.525,9.18251,3.50923,32.9584
21.53,8.89923,3.22954,32.6735
21.535,8.61665,2.97212,32.376
21.54,8.33581,2.73652,32.0677
21.545,8.05767,2.52213,31.7503
21.55,7.78313,2.32824,31.4255
21.555,7.51297,2.15404,31.0947
21.56,7.24794,1.99863,30.7592
21.565,6.98867,1.8611,30.4202
21.57,6.73574,1.74048,30.0789
21.575,6.48962,1.63577,29.7361
21.58,6.25076,1.546,29.3927
21.585,6.01949,1.47019,29.0495
21.59,5.7961,1.40738,28.7071
21.595,5.58082,1.35664,28.366
21.6,5.37384,1.31707,28.0268
21.605,5.17525,1.28781,27.6898
21.61,4.98515,1.26803,27.3553
21.615,4.80356,1.25698,27.0238
21.62,4.63047,1.25392,26.6953
21.625,4.46584,1.25818,26.3701
21.63,4.30962,1.26913,26.0484
21.635,4.16168,1.28619,25.7303
21.64,4.02193,1.30883,25.4159
21.645,3.89022,1.33657,25.1053
21.65,3.7664,1.36896,24.7985
21.655,3.6503,1.40561,24.4956
21.66,3.54174,1.44616,24.1967
21.665,3.44054,1.4903,23.9016
21.67,3.34652,1.53775,23.6106
21.675,3.25946,1.58826,23.3235
21.68,3.17919,1.64163,23.0404
21.685,3.1055,1.69768,22.7613
21.69,3.03821,1.75626,22.4862
21.695,2.97711,1.81724,22.2151
21.7,2.92202,1.88054,21.9479
21.705,2.87277,1.94608,21.6848
21.71,2.82917,2.0138,21.4256
21.715,2.79106,2.08369,21.1704
21.72,2.75827,2.15572,20.9192
21.725,2.73064,2.22991,20.672
21.73,2.70804,2.30628,20.4289
21.735,2.69033,2.38488,20.1898
21.74,2.67736,2.46574,19.9547
21.745,2.66904,2.54894,19.7237
21.75,2.66524,2.63455,19.4968
21.755,2.66587,2.72267,19.274
21.76,2.67083,2.8134,19.0554
21.765,2.68004,2.90683,18.8411
21.77,2.69343,3.00311,18.631
21.775,2.71094,3.10234,18.4252
21.78,2.73252,3.20466,18.2238
21.785,2.75811,3.31023,18.0268
21.79,2.7877,3.41918,17.8344
